Time, Time Since Begin, V/V Raw Data, Force 
1599154275.5099857,0.0,1.433678e-05,1.5051699999999997
1599154275.5552247,0.04523897171020508,1.4137477e-05,1.206215499999999
1599154275.6042042,0.09421849250793457,1.4095567e-05,1.1433505000000004
1599154275.6520443,0.1420586109161377,1.4323741e-05,1.485611500000001
1599154275.7001464,0.19016075134277344,1.4061108e-05,1.0916619999999995
1599154275.7481465,0.2381608486175537,1.4347024e-05,1.5205359999999999
1599154275.7951941,0.28520846366882324,1.4165416e-05,1.2481240000000007
1599154275.8435576,0.3335719108581543,1.4193356e-05,1.2900339999999986
1599154275.8919914,0.3820056915283203,1.4384277e-05,1.5764154999999995
1599154275.9402635,0.43027782440185547,1.4004298e-05,1.0064470000000014
1599154275.9875104,0.4775247573852539,1.4411286e-05,1.616928999999999
1599154276.0362422,0.5262565612792969,1.4136545e-05,1.2048175000000008
1599154276.083506,0.5735204219818115,1.4156103e-05,1.234154499999999
1599154276.1318052,0.6218194961547852,1.4317222e-05,1.475832999999998
1599154276.1792638,0.6692781448364258,1.4010817e-05,1.016225500000001
1599154276.2279327,0.7179470062255859,1.437217e-05,1.5582550000000026
1599154276.2761426,0.7661569118499756,1.4203601e-05,1.3054014999999985
1599154276.3241954,0.8142096996307373,1.4133751e-05,1.2006264999999985
1599154276.3722801,0.8622944355010986,1.4409423e-05,1.6141344999999987
1599154276.4197984,0.9098126888275146,1.4044344e-05,1.066516
1599154276.4682567,0.9582710266113281,1.4354475e-05,1.5317124999999976
1599154276.5151143,1.0051286220550537,1.4235266e-05,1.3528990000000007
1599154276.564064,1.0540783405303955,1.4108606e-05,1.162908999999999
1599154276.611105,1.1011192798614502,1.4368445e-05,1.5526674999999983
1599154276.6595469,1.1495611667633057,1.4093705e-05,1.1405575
1599154276.7081668,1.19818115234375,1.4343299e-05,1.5149484999999991
1599154276.7561588,1.2461731433868408,1.4191493e-05,1.2872395000000019
1599154276.8040717,1.29408597946167,1.4110468e-05,1.1657019999999996
1599154276.8522782,1.3422925472259521,1.4374964e-05,1.5624460000000013
1599154276.9002812,1.3902955055236816,1.3983808e-05,0.9757120000000015
1599154276.9471884,1.4372026920318604,1.4323741e-05,1.485611500000001
1599154276.9958925,1.4859068393707275,1.4200807e-05,1.3012104999999998
1599154277.0442739,1.5342881679534912,1.4076009e-05,1.1140134999999987
1599154277.0921354,1.5821497440338135,1.4388002e-05,1.5820030000000003
1599154277.14016,1.6301743984222412,1.4027581e-05,1.0413715000000003
1599154277.1880035,1.6780178546905518,1.4360063e-05,1.5400945000000021
1599154277.2352433,1.7252576351165771,1.4274381e-05,1.4115715000000009
1599154277.2831595,1.7731738090515137,1.4088117e-05,1.132175499999999
1599154277.3314788,1.821493148803711,1.4395453e-05,1.593179499999998
1599154277.3797455,1.8697597980499268,1.3999641e-05,0.9994614999999989
1599154277.4277651,1.9177794456481934,1.4293008e-05,1.4395120000000006
1599154277.4756122,1.9656264781951904,1.4248304e-05,1.3724559999999997
1599154277.5237954,2.0138096809387207,1.4061108e-05,1.0916619999999995
1599154277.5719762,2.06199049949646,1.4415011e-05,1.6225164999999997
1599154277.6197736,2.109787940979004,1.4015473e-05,1.0232095
1599154277.6681554,2.158169746398926,1.4240853e-05,1.3612794999999984
1599154277.71622,2.2062342166900635,1.4277175e-05,1.4157624999999996
1599154277.7637765,2.253790855407715,1.409743e-05,1.1461450000000006
1599154277.811889,2.301903247833252,1.4399178e-05,1.5987670000000023
1599154277.859199,2.3492133617401123,1.3988465e-05,0.9826975000000004
1599154277.9081304,2.3981447219848633,1.4272518e-05,1.4087770000000006
1599154277.955776,2.4457902908325195,1.4306046e-05,1.4590689999999995
1599154278.0034785,2.493492841720581,1.4049932e-05,1.074898000000001
1599154278.0521512,2.542165517807007,1.4423393e-05,1.6350894999999994
1599154278.1000936,2.5901079177856445,1.4019199e-05,1.0287985000000006
1599154278.148281,2.6382954120635986,1.4271587e-05,1.4073804999999986
1599154278.1961749,2.6861891746520996,1.430884e-05,1.4632600000000018
1599154278.2435691,2.733583450317383,1.4019199e-05,1.0287985000000006
1599154278.2912173,2.781231641769409,1.4416873e-05,1.6253095000000002
1599154278.3394504,2.8294646739959717,1.4056452e-05,1.0846780000000003
1599154278.387932,2.877946376800537,1.4257617e-05,1.3864255000000014
1599154278.436223,2.9262373447418213,1.4277175e-05,1.4157624999999996
1599154278.484267,2.9742813110351562,1.402013e-05,1.030194999999999
1599154278.5322638,3.022278070449829,1.4438294e-05,1.6574410000000022
1599154278.5799377,3.0699520111083984,1.4073215e-05,1.1098225
1599154278.6280413,3.118055582046509,1.4203601e-05,1.3054014999999985
1599154278.6761396,3.166153907775879,1.4306046e-05,1.4590689999999995
1599154278.7234333,3.2134475708007812,1.4002435e-05,1.0036525000000012
1599154278.7720265,3.262040853500366,1.4411286e-05,1.616928999999999
1599154278.819094,3.309108257293701,1.4023855e-05,1.0357824999999998
1599154278.8677046,3.3577189445495605,1.4203601e-05,1.3054014999999985
1599154278.9161186,3.406132936477661,1.4366582e-05,1.549872999999998
1599154278.9638796,3.4538938999176025,1.4015473e-05,1.0232095
1599154279.0114634,3.5014777183532715,1.4404766e-05,1.6071489999999997
1599154279.0602803,3.5502946376800537,1.409743e-05,1.1461450000000006
1599154279.1075532,3.597567558288574,1.4191493e-05,1.2872395000000019
1599154279.155904,3.645918369293213,1.4295802e-05,1.4437029999999993
1599154279.2042654,3.694279670715332,1.4056452e-05,1.0846780000000003
1599154279.2516866,3.7417008876800537,1.44355e-05,1.6532499999999999
