Time, Time Since Begin, V/V Raw Data, Force 
1599939354.9065354,0.23443102836608887,7.558614e-06,-8.662079
1599939354.953213,0.2811086177825928,7.645227e-06,-8.5321595
1599939354.9844444,0.31234002113342285,7.700175e-06,-8.449737500000001
1599939355.0286863,0.3565819263458252,7.867813e-06,-8.1982805
1599939355.0757384,0.40363407135009766,7.962808e-06,-8.055788
1599939355.106978,0.4348735809326172,7.895753e-06,-8.156370500000001
1599939355.1602032,0.4880988597869873,7.895753e-06,-8.156370500000001
1599939355.2070868,0.534982442855835,7.876195e-06,-8.1857075
1599939355.2446609,0.5725564956665039,7.827766e-06,-8.258351
1599939355.2759295,0.6038250923156738,7.677823e-06,-8.483265499999998
1599939355.3213608,0.6492564678192139,7.643364e-06,-8.534953999999999
1599939355.354407,0.682302713394165,7.497147e-06,-8.7542795
1599939355.4014528,0.7293484210968018,7.392839e-06,-8.9107415
1599939355.445076,0.7729716300964355,7.422641e-06,-8.8660385
1599939355.491948,0.8198435306549072,7.382594e-06,-8.926109
1599939355.52938,0.8572757244110107,7.391907e-06,-8.9121395
1599939355.560825,0.8887207508087158,7.504597e-06,-8.7431045
1599939355.60749,0.9353857040405273,7.566996e-06,-8.649506
1599939355.645391,0.9732866287231445,7.585622e-06,-8.621567
1599939355.6920407,1.0199363231658936,7.737428e-06,-8.393858
1599939355.7295494,1.0574450492858887,7.826835e-06,-8.2597475
1599939355.776447,1.1043426990509033,7.919036e-06,-8.121446
1599939355.80769,1.1355855464935303,7.867813e-06,-8.1982805
1599939355.8611095,1.1890051364898682,7.905997e-06,-8.1410045
1599939355.8886843,1.2165799140930176,7.856637e-06,-8.2150445
1599939355.9299293,1.2578248977661133,7.811002e-06,-8.283496999999999
1599939355.9767954,1.3046910762786865,7.730909e-06,-8.4036365
1599939356.0306342,1.358529806137085,7.570721e-06,-8.6439185
1599939356.071298,1.399193525314331,7.462688e-06,-8.805968
1599939356.1056595,1.4335551261901855,7.404014e-06,-8.893979
1599939356.1389737,1.4668693542480469,7.463619e-06,-8.8045715
1599939356.1858711,1.5137667655944824,7.398427e-06,-8.9023595
1599939356.2302752,1.5581707954406738,7.964671e-06,-8.0529935
1599939356.277334,1.6052296161651611,7.458031e-06,-8.812953499999999
1599939356.3303306,1.6582262516021729,7.586554e-06,-8.620168999999999
1599939356.3692393,1.6971349716186523,7.800758e-06,-8.298863
1599939356.430375,1.7582707405090332,7.377937e-06,-8.933094500000001
1599939356.4774194,1.8053150177001953,7.878058e-06,-8.182913
1599939356.5241294,1.852025032043457,7.490627e-06,-8.7640595
1599939356.5621161,1.8900117874145508,7.651746e-06,-8.522381
1599939356.6216688,1.9495644569396973,7.834285e-06,-8.248572500000002
1599939356.6622899,1.9901854991912842,7.411465e-06,-8.8828025
1599939356.7089775,2.0368731021881104,7.902272e-06,-8.146591999999998
1599939356.762405,2.0903005599975586,7.473864e-06,-8.789204
1599939356.8092706,2.1371662616729736,7.626601e-06,-8.5600985
1599939356.8625343,2.190429925918579,7.783994e-06,-8.324008999999998
1599939356.9093864,2.2372820377349854,7.427298e-06,-8.859053
1599939356.958444,2.28633975982666,7.822178e-06,-8.266733
1599939357.005501,2.3333966732025146,7.504597e-06,-8.7431045
1599939357.0469267,2.3748223781585693,7.688999e-06,-8.466501500000001
1599939357.0924401,2.4203357696533203,8.916482e-06,-6.6252770000000005
1599939357.147171,2.475066661834717,7.697381e-06,-8.4539285
1599939357.194071,2.5219666957855225,8.26735e-06,-7.598975000000001
1599939357.247115,2.5750105381011963,6.649643e-06,-10.0255355
1599939357.2939982,2.621893882751465,7.438473e-06,-8.842290499999999
1599939357.3314219,2.6593174934387207,7.578172e-06,-8.632742
1599939357.3784761,2.706371784210205,7.232651e-06,-9.151023499999999
1599939357.432024,2.7599196434020996,7.606111e-06,-8.5908335
1599939357.4722543,2.800149917602539,7.051975e-06,-9.4220375
1599939357.5325258,2.8604214191436768,6.966293e-06,-9.5505605
1599939357.5712914,2.8991870880126953,7.002614e-06,-9.496079
1599939357.6179764,2.9458720684051514,6.128103e-06,-10.8078455
1599939357.6640966,2.991992235183716,6.789342e-06,-9.815987
1599939357.7265854,3.054481029510498,6.9011e-06,-9.64835
1599939357.7642,3.0920956134796143,7.742085e-06,-8.386872499999999
1599939357.8110673,3.138962984085083,7.156283e-06,-9.2655755
1599939357.864325,3.192220687866211,5.910173e-06,-11.1347405
1599939357.9111822,3.2390778064727783,6.587245e-06,-10.1191325
1599939357.964394,3.2922897338867188,6.237999e-06,-10.6430015
1599939358.0069962,3.3348917961120605,6.202608e-06,-10.696088
1599939358.053363,3.381258726119995,5.822629e-06,-11.2660565
1599939358.1102638,3.438159465789795,5.15487e-06,-12.267695
1599939358.1488955,3.4767911434173584,5.40074e-06,-11.89889
1599939358.195755,3.523650646209717,4.800968e-06,-12.798548
1599939358.248995,3.576890707015991,4.681759e-06,-12.9773615
1599939358.29588,3.6237757205963135,4.896894e-06,-12.654659
1599939358.3489695,3.6768651008605957,4.35859e-06,-13.462115
1599939358.39566,3.723555564880371,4.860573e-06,-12.7091405
1599939358.433294,3.7611896991729736,4.758127e-06,-12.862809500000001
1599939358.4803638,3.8082594871520996,5.120412e-06,-12.319382000000001
1599939358.5347438,3.8626394271850586,5.585141e-06,-11.6222885
1599939358.5817933,3.909688949584961,5.110167e-06,-12.3347495
1599939358.6338456,3.9617412090301514,5.326234e-06,-12.010649
1599939358.6809247,4.008820295333862,4.670583e-06,-12.994125499999999
1599939358.7342951,4.062190771102905,4.318543e-06,-13.522185499999999
1599939358.7813778,4.109273433685303,4.286878e-06,-13.569683
1599939358.828238,4.156133651733398,3.974885e-06,-14.0376725
1599939358.8659165,4.193812131881714,4.367903e-06,-13.448145499999999
1599939358.9127812,4.2406768798828125,3.977679e-06,-14.0334815
1599939358.966077,4.293972730636597,4.211441e-06,-13.6828385
1599939359.0162687,4.3441643714904785,4.824251e-06,-12.763623500000001
1599939359.0623553,4.39025092124939,5.143695e-06,-12.2844575
1599939359.1094058,4.437301397323608,6.225891e-06,-10.661163499999999
1599939359.1663158,4.494211435317993,5.498528e-06,-11.752208
1599939359.2133486,4.541244268417358,4.618429e-06,-13.072356500000001
1599939359.2513866,4.579282283782959,4.158355e-06,-13.7624675
1599939359.298269,4.626164674758911,3.6899e-06,-14.465150000000001
1599939359.351337,4.679232597351074,3.977679e-06,-14.0334815
1599939359.3982203,4.726115942001343,3.290363e-06,-15.064455500000001
