Time	Tip Location
20:39:50	25753.000;4239.959;1628.372
20:40:10	25770.596;4260.100;1621.155
20:40:18	25780.668;4262.860;1613.271
20:40:33	25797.011;4251.356;1594.137
20:40:46	25797.888;4230.514;1585.180
20:41:03	25792.287;4217.443;1584.780
20:41:09	25779.568;4205.591;1591.204
20:41:20	25769.100;4202.790;1599.357
20:41:27	25751.948;4216.412;1620.040
20:41:44	25751.591;4234.800;1627.466
20:41:58	25757.099;4247.305;1627.619
20:42:08	25784.781;4228.191;1618.928
