Time, Time Since Begin, V/V Raw Data, Force 
1611772352.94795,0.28095436096191406,1.473166e-05,0.09749000000000052
1611772352.9880195,0.32102394104003906,1.4791265e-05,0.1868975000000006
1611772353.0279858,0.3609902858734131,1.4774501e-05,0.16175150000000116
1611772353.075975,0.4089794158935547,1.473166e-05,0.09749000000000052
1611772353.1159444,0.44894886016845703,1.4642254e-05,-0.036619000000001733
1611772353.1558104,0.4888148307800293,1.4549121e-05,-0.1763185000000007
1611772353.1959841,0.5289885997772217,1.4515594e-05,-0.22660899999999984
1611772353.24404,0.5770444869995117,1.1021271e-05,-5.468093500000002
1611772353.2840815,0.6170859336853027,1.4515594e-05,-0.22660899999999984
1611772353.3240435,0.6570479869842529,1.4538877e-05,-0.19168450000000092
1611772353.3635635,0.6965680122375488,1.463294e-05,-0.05058999999999969
1611772353.411642,0.7446465492248535,1.4612451e-05,-0.08132349999999988
1611772353.4520638,0.7850682735443115,1.4236197e-05,-0.6457045000000008
1611772353.4920561,0.8250606060028076,1.4655292e-05,-0.017061999999999244
1611772353.5319421,0.8649466037750244,1.4635734e-05,-0.046398999999997415
1611772353.5796475,0.9126520156860352,1.4235266e-05,-0.6471009999999993
1611772353.6199353,0.9529397487640381,1.4494173e-05,-0.25874049999999826
1611772353.659434,0.992438554763794,1.4523976e-05,-0.21403600000000012
1611772353.6998897,1.0328941345214844,1.4566816e-05,-0.14977599999999924
1611772353.7474012,1.0804057121276855,1.463946e-05,-0.04081000000000046
1611772353.7872941,1.1202986240386963,1.4741905e-05,0.1128575000000005
1611772353.8278828,1.1608872413635254,1.474563e-05,0.11844500000000124
1611772353.8677773,1.2007818222045898,1.473818e-05,0.10726999999999975
1611772353.9150753,1.248079776763916,1.4686026e-05,0.029039000000000925
1611772353.9558418,1.2888462543487549,1.4614314e-05,-0.07852899999999963
1611772353.9953275,1.3283319473266602,1.4327466e-05,-0.5088010000000018
1611772354.0352075,1.3682119846343994,1.3539568e-05,-1.6906479999999995
1611772354.0829487,1.4159531593322754,1.2932345e-05,-2.6014824999999995
1611772354.12386,1.456864356994629,1.2279488e-05,-3.580767999999999
1611772354.163621,1.4966254234313965,1.2272038e-05,-3.5919430000000006
1611772354.2034824,1.5364868640899658,1.2443401e-05,-3.3348985000000013
1611772354.2513542,1.5843586921691895,1.2381934e-05,-3.4270989999999983
1611772354.2912834,1.6242878437042236,1.2408011e-05,-3.3879835000000007
1611772354.3314235,1.6644279956817627,1.216121e-05,-3.758185000000001
1611772354.370822,1.7038264274597168,1.1595897e-05,-4.606154499999999
1611772354.4193635,1.7523679733276367,1.1469238e-05,-4.796143000000001
1611772354.4678845,1.800889015197754,1.169648e-05,-4.455280000000002
1611772354.5156171,1.8486216068267822,1.1686236e-05,-4.470645999999999
1611772354.5634682,1.896472692489624,1.1742115e-05,-4.386827499999999
1611772354.6120734,1.945077896118164,1.213979e-05,-3.7903149999999997
1611772354.6599994,1.9930038452148438,1.2423843e-05,-3.3642354999999995
1611772354.708087,2.0410914421081543,1.3518147e-05,-1.722779499999998
1611772354.7559626,2.0889670848846436,1.3560988e-05,-1.6585180000000008
1611772354.8040495,2.137053966522217,1.3498589e-05,-1.7521164999999996
1611772354.8520803,2.185084819793701,1.4351681e-05,-0.47247850000000113
1611772354.8994431,2.232447624206543,1.3702549e-05,-1.4461765
1611772354.9479368,2.2809412479400635,1.3950281e-05,-1.0745784999999977
1611772354.9952414,2.3282458782196045,1.04215e-05,-6.367749999999999
1611772355.0437372,2.376741647720337,1.1553057e-05,-4.6704145
1611772355.0920663,2.4250707626342773,1.325272e-05,-2.120919999999998
1611772355.140084,2.473088502883911,1.236517e-05,-3.4522450000000013
1611772355.1880794,2.5210838317871094,1.1820346e-05,-4.269480999999999
1611772355.2359931,2.568997621536255,1.2561679e-05,-3.1574814999999994
1611772355.2840586,2.617063045501709,1.2804754e-05,-2.7928689999999996
1611772355.3320608,2.665065288543701,1.3354234e-05,-1.9686489999999992
1611772355.379744,2.7127485275268555,1.3254583e-05,-2.118125499999998
1611772355.4280617,2.761066198348999,1.3718382e-05,-1.422426999999999
1611772355.4759152,2.808919668197632,1.3888814e-05,-1.1667790000000018
1611772355.5229397,2.8559441566467285,1.3857149e-05,-1.2142765000000004
1611772355.5715353,2.9045398235321045,1.4635734e-05,-0.046398999999997415
1611772355.6201575,2.9531619548797607,1.4380552e-05,-0.4291720000000012
1611772355.6680613,3.001065731048584,1.4653429e-05,-0.0198564999999995
1611772355.7159576,3.048962116241455,1.4655292e-05,-0.017061999999999244
1611772355.7640538,3.0970582962036133,1.4522113e-05,-0.21683050000000037
1611772355.8120534,3.1450579166412354,1.4737248e-05,0.10587199999999797
1611772355.8600729,3.193077325820923,1.4491379e-05,-0.26293150000000054
1611772355.9079368,3.240941286087036,1.4690682e-05,0.03602300000000014
1611772355.95546,3.2884645462036133,1.4628284e-05,-0.057573999999998904
1611772356.0040798,3.3370842933654785,1.4477409e-05,-0.28388650000000126
1611772356.052076,3.385080575942993,1.464691e-05,-0.02963500000000252
1611772356.0996397,3.4326441287994385,1.4415942e-05,-0.3760869999999983
1611772356.1478539,3.480858325958252,1.4533289e-05,-0.20006649999999837
1611772356.1959732,3.528977632522583,1.4540739e-05,-0.18889150000000043
1611772356.244072,3.5770764350891113,1.447089e-05,-0.29366500000000073
1611772356.2919338,3.6249382495880127,1.4368445e-05,-0.4473325000000017
1611772356.339941,3.672945499420166,1.4369376e-05,-0.44593599999999967
1611772356.3878398,3.720844268798828,1.4876947e-05,0.3154204999999983
1611772356.4352095,3.768213987350464,1.4459714e-05,-0.3104289999999992
1611772356.4841032,3.817107677459717,1.4351681e-05,-0.47247850000000113
1611772356.5320952,3.8650996685028076,1.4036894e-05,-0.9446590000000015
