Time, Time Since Begin, V/V Raw Data, Force 
1620395743.1193285,0.04388308525085449,7.153e-06,-11.2705
1620395743.3756425,0.30019712448120117,9.441748e-06,-7.837378000000001
1620395743.4155374,0.3400919437408447,8.73208e-06,-8.901880000000002
1620395743.4554307,0.37998533248901367,8.910894e-06,-8.633659
1620395743.495323,0.4198775291442871,6.735325e-06,-11.8970125
1620395743.5431945,0.46774911880493164,3.188848e-06,-17.216728
1620395743.584086,0.5086405277252197,2.694316e-06,-17.958526
1620395743.6239803,0.5485348701477051,-7.3947e-07,-23.109205
1620395743.6638725,0.5884270668029785,-3.634021e-06,-27.4510315
1620395743.711744,0.636298656463623,-5.531125e-06,-30.2966875
1620395743.7516372,0.6761918067932129,-8.456409e-06,-34.6846135
1620395743.7915332,0.716087818145752,-1.0000542e-05,-37.000813
1620395743.831425,0.7559795379638672,-1.4917925e-05,-44.376887499999995
1620395743.8792963,0.8038508892059326,-1.711119e-05,-47.666785
1620395743.9191918,0.8437464237213135,-2.4904497e-05,-59.3567455
1620395743.9600806,0.8846352100372314,-3.803242e-05,-79.04863
1620395743.9999738,0.9245283603668213,-4.1971914e-05,-84.95787100000001
1620395744.0398676,0.9644222259521484,-4.3458305e-05,-87.1874575
1620395744.08774,1.0122945308685303,-4.1707419e-05,-84.5611285
1620395744.1281457,1.0527002811431885,-4.7308393e-05,-92.96258949999999
1620395744.1680384,1.0925929546356201,-5.009491e-05,-97.142365
1620395744.2079313,1.1324858665466309,-5.0938688e-05,-98.408032
1620395744.2548163,1.1793708801269531,-5.4076314e-05,-103.114471
1620395744.2950385,1.2195930480957031,-6.3098967e-05,-116.6484505
1620395744.3352463,1.259800910949707,-7.6356344e-05,-136.534516
1620395744.3754818,1.3000364303588867,-7.9108402e-05,-140.662603
1620395744.4238353,1.3483898639678955,-8.2829967e-05,-146.24495050000002
1620395744.4635718,1.3881263732910156,-9.1522932e-05,-159.284398
1620395744.4966755,1.4212300777435303,-9.4135292e-05,-163.20293800000002
1620395744.537144,1.4616985321044922,-9.7366981e-05,-168.0504715
1620395744.5911858,1.5157403945922852,-0.00010085199,-173.277985
1620395744.6275482,1.55210280418396,-0.000101405196,-174.10779399999998
1620395744.667569,1.5921235084533691,-9.9684112e-05,-171.526168
