Time, Time Since Begin, V/V Raw Data, Force 
1620395654.4769437,0.2732377052307129,1.384411e-05,-1.2338350000000027
1620395654.527317,0.3236110210418701,1.3948418e-05,-1.0773730000000015
1620395654.5666685,0.3629624843597412,1.40341e-05,-0.9488500000000002
1620395654.606932,0.4032258987426758,1.4198944e-05,-0.7015840000000004
1620395654.6471634,0.44345736503601074,1.4206395e-05,-0.6904074999999992
1620395654.6899068,0.48620080947875977,1.4045276e-05,-0.9320859999999982
1620395654.7360127,0.5323066711425781,1.3950281e-05,-1.0745784999999977
1620395654.7759054,0.5721993446350098,1.3871118e-05,-1.1933229999999995
1620395654.8157985,0.6120924949645996,1.3898127e-05,-1.1528095
1620395654.86367,0.6599640846252441,1.3936311e-05,-1.0955334999999984
1620395654.9035637,0.6998577117919922,1.385808e-05,-1.2128799999999984
1620395654.9434571,0.7397511005401611,1.3890676e-05,-1.1639860000000013
1620395654.9833517,0.7796456813812256,1.400616e-05,-0.9907599999999981
1620395655.031222,0.8275160789489746,1.4209189e-05,-0.6862165000000005
1620395655.0695891,0.8658831119537354,1.416076e-05,-0.7588599999999985
1620395655.110749,0.9070429801940918,1.4066696e-05,-0.8999559999999995
1620395655.1510503,0.9473443031311035,1.3962388e-05,-1.0564180000000007
1620395655.199399,0.9956929683685303,1.3940036e-05,-1.0899459999999976
1620395655.2397106,1.0360045433044434,1.3851561e-05,-1.2226585000000014
1620395655.2799983,1.0762922763824463,1.3884157e-05,-1.1737644999999972
1620395655.3194098,1.115703821182251,1.3829209e-05,-1.2561865000000019
1620395655.3624876,1.1587815284729004,1.3936311e-05,-1.0955334999999984
1620395655.4027045,1.1989984512329102,1.3982877e-05,-1.0256845000000006
1620395655.442997,1.2392909526824951,1.417473e-05,-0.7379049999999978
1620395655.483269,1.2795629501342773,1.4185905e-05,-0.7211424999999991
1620395655.5337062,1.3300001621246338,1.4063902e-05,-0.9041470000000018
1620395655.5739899,1.370283842086792,1.3870187e-05,-1.1947195000000015
1620395655.6155782,1.411872148513794,1.3777055e-05,-1.3344175000000007
1620395655.6548173,1.4511113166809082,1.3940036e-05,-1.0899459999999976
1620395655.7031343,1.4994282722473145,1.3967045e-05,-1.0494324999999982
1620395655.743975,1.540268898010254,1.3860874e-05,-1.2086889999999997
1620395655.7838695,1.5801634788513184,1.3892539e-05,-1.161191500000001
1620395655.8237615,1.6200554370880127,1.4000572e-05,-0.9991419999999991
1620395655.8716333,1.6679272651672363,1.4263205e-05,-0.6051925000000011
1620395655.911527,1.7078208923339844,1.4256686e-05,-0.6149710000000006
1620395655.95142,1.7477140426635742,1.4117919e-05,-0.8231214999999992
